2 2
300 0.0
-5.005534e-03  3.587131e+06
-1.001236e-02  3.585568e+06
-1.497666e-02  3.689115e+06
-1.996081e-02  3.689103e+06
-2.493340e-02  3.739998e+06
-2.988605e-02  3.795032e+06
-3.486454e-02  3.807727e+06
-3.981110e-02  3.883872e+06
-4.478051e-02  3.886287e+06
-4.973081e-02  3.955052e+06
-5.468431e-02  3.978289e+06
-5.964675e-02  4.009167e+06
-6.458792e-02  4.063480e+06
-6.955246e-02  4.071786e+06
-7.449033e-02  4.143129e+06
-7.944818e-02  4.149093e+06
-8.439638e-02  4.201279e+06
-8.933740e-02  4.235934e+06
-9.429580e-02  4.256744e+06
-9.922947e-02  4.315522e+06
-1.041870e-01  4.322190e+06
-1.091238e-01  4.386646e+06
-1.140735e-01  4.398365e+06
-1.190215e-01  4.439259e+06
-1.239566e-01  4.480983e+06
-1.289111e-01  4.496296e+06
-1.338431e-01  4.557447e+06
-1.387945e-01  4.563184e+06
-1.437333e-01  4.619024e+06
-1.486737e-01  4.641798e+06
-1.536229e-01  4.671056e+06
-1.585550e-01  4.717688e+06
-1.635060e-01  4.729138e+06
-1.684368e-01  4.789487e+06
-1.733843e-01  4.799114e+06
-1.783241e-01  4.844700e+06
-1.832594e-01  4.876099e+06
-1.882073e-01  4.898867e+06
-1.931366e-01  4.950171e+06
-1.980847e-01  4.960389e+06
-2.030176e-01  5.014786e+06
-2.079593e-01  5.031191e+06
-2.129001e-01  5.069327e+06
-2.178327e-01  5.105808e+06
-2.227786e-01  5.124879e+06
-2.277082e-01  5.177325e+06
-2.326525e-01  5.188817e+06
-2.375873e-01  5.236423e+06
-2.425238e-01  5.260516e+06
-2.474663e-01  5.290485e+06
-2.523963e-01  5.332338e+06
-2.573406e-01  5.347841e+06
-2.622703e-01  5.398865e+06
-2.672119e-01  5.414352e+06
-2.721473e-01  5.455467e+06
-2.770810e-01  5.485196e+06
-2.820226e-01  5.510654e+06
-2.869518e-01  5.555464e+06
-2.918937e-01  5.570834e+06
-2.968257e-01  5.616963e+06
-3.017630e-01  5.638022e+06
-3.066997e-01  5.674219e+06
-3.116315e-01  5.707746e+06
-3.165719e-01  5.730255e+06
-3.215013e-01  5.774902e+06
-3.264410e-01  5.792435e+06
-3.313740e-01  5.834098e+06
-3.363084e-01  5.859516e+06
-3.412462e-01  5.890042e+06
-3.461760e-01  5.928534e+06
-3.511157e-01  5.947689e+06
-3.560458e-01  5.991297e+06
-3.609831e-01  6.011798e+06
-3.659166e-01  6.049921e+06
-3.708491e-01  6.078924e+06
-3.757866e-01  6.106107e+06
-3.807161e-01  6.145833e+06
-3.856543e-01  6.165769e+06
-3.905855e-01  6.206550e+06
-3.955204e-01  6.230166e+06
-4.004546e-01  6.264727e+06
-4.053857e-01  6.297511e+06
-4.103227e-01  6.321791e+06
-4.152527e-01  6.361113e+06
-4.201889e-01  6.383181e+06
-4.251209e-01  6.421322e+06
-4.300539e-01  6.447472e+06
-4.349891e-01  6.477939e+06
-4.399188e-01  6.513863e+06
-4.448555e-01  6.536553e+06
-4.497857e-01  6.575191e+06
-4.547206e-01  6.598794e+06
-4.596528e-01  6.634649e+06
-4.645845e-01  6.663822e+06
-4.695198e-01  6.691761e+06
-4.744497e-01  6.727757e+06
-4.793852e-01  6.751404e+06
-4.843159e-01  6.788908e+06
-4.892493e-01  6.814019e+06
