1 1
120 0.0
-9.949567e-03  2.952153e-02
-2.002009e-02  4.871702e-01
-2.991417e-02  5.691623e-01
-3.990761e-02  9.560459e-01
-4.981122e-02  1.037928e+00
-5.975995e-02  1.372725e+00
-6.966740e-02  1.520027e+00
-7.958751e-02  1.795901e+00
-8.950923e-02  2.000598e+00
-9.941069e-02  2.218542e+00
-1.093353e-01  2.475869e+00
-1.192236e-01  2.662979e+00
-1.291525e-01  2.954467e+00
-1.390369e-01  3.115464e+00
-1.489640e-01  3.414504e+00
-1.588476e-01  3.566880e+00
-1.687683e-01  3.859386e+00
-1.786578e-01  4.028520e+00
-1.885690e-01  4.296984e+00
-1.984665e-01  4.487528e+00
-2.083645e-01  4.730668e+00
-2.182671e-01  4.952593e+00
-2.281590e-01  5.169773e+00
-2.380666e-01  5.416825e+00
-2.479522e-01  5.616052e+00
-2.578603e-01  5.878234e+00
-2.677440e-01  6.065510e+00
-2.776507e-01  6.332135e+00
-2.875355e-01  6.519386e+00
-2.974391e-01  6.778565e+00
-3.073275e-01  6.973770e+00
-3.172257e-01  7.220142e+00
-3.271182e-01  7.428704e+00
-3.370100e-01  7.660532e+00
-3.469070e-01  7.887517e+00
-3.567950e-01  8.105302e+00
-3.666938e-01  8.345727e+00
-3.765787e-01  8.553401e+00
-3.864770e-01  8.801520e+00
-3.963609e-01  9.003006e+00
-4.062583e-01  9.253247e+00
-4.161433e-01  9.456318e+00
-4.260384e-01  9.700615e+00
-4.359262e-01  9.909516e+00
-4.458179e-01  1.014497e+01
-4.557078e-01  1.036281e+01
-4.655964e-01  1.058948e+01
-4.754888e-01  1.081793e+01
-4.853741e-01  1.103682e+01
-4.952662e-01  1.127273e+01
-5.051490e-01  1.148481e+01
-5.150471e-01  1.171940e+01
-5.249817e-01  1.188373e+01
-5.349133e-01  1.193605e+01
-5.448201e-01  1.190276e+01
-5.548404e-01  1.188100e+01
-5.648439e-01  1.185991e+01
-5.748948e-01  1.184455e+01
-5.849533e-01  1.183275e+01
-5.949732e-01  1.182606e+01
-6.049256e-01  1.181153e+01
-6.150933e-01  1.180757e+01
-6.250805e-01  1.178346e+01
-6.351712e-01  1.175340e+01
-6.451710e-01  1.173895e+01
-6.553130e-01  1.173151e+01
-6.653270e-01  1.172169e+01
-6.754172e-01  1.169583e+01
-6.854387e-01  1.167206e+01
-6.955307e-01  1.166729e+01
-7.055587e-01  1.165353e+01
-7.156001e-01  1.162953e+01
-7.257013e-01  1.161470e+01
-7.357537e-01  1.155980e+01
-7.458208e-01  1.158905e+01
-7.558847e-01  1.154183e+01
-7.658634e-01  1.160828e+01
-7.759890e-01  1.160355e+01
-7.860701e-01  1.162067e+01
-7.961522e-01  1.159739e+01
-8.062276e-01  1.154366e+01
-8.162720e-01  1.148176e+01
-8.263687e-01  1.145027e+01
-8.364421e-01  1.137870e+01
-8.464948e-01  1.142888e+01
-8.565853e-01  1.139430e+01
-8.666542e-01  1.149769e+01
-8.767135e-01  1.147343e+01
-8.867799e-01  1.143418e+01
-8.968494e-01  1.146479e+01
-9.069025e-01  1.142408e+01
-9.169883e-01  1.149530e+01
-9.270143e-01  1.140041e+01
-9.370787e-01  1.144383e+01
-9.471378e-01  1.155520e+01
-9.571893e-01  1.150279e+01
-9.672791e-01  1.152308e+01
-9.773144e-01  1.141422e+01
-9.873600e-01  1.147164e+01
-9.974371e-01  1.155336e+01
-1.007479e+00  1.146798e+01
-1.017533e+00  1.148951e+01
-1.027567e+00  1.163890e+01
-1.037672e+00  1.152110e+01
-1.047736e+00  1.150193e+01
-1.057752e+00  1.147042e+01
-1.067825e+00  1.151968e+01
-1.077915e+00  1.155090e+01
-1.087908e+00  1.154504e+01
-1.098032e+00  1.154609e+01
-1.108097e+00  1.159181e+01
-1.118177e+00  1.154322e+01
-1.128212e+00  1.157687e+01
-1.138317e+00  1.152564e+01
-1.148353e+00  1.144443e+01
-1.158410e+00  1.148736e+01
-1.168480e+00  1.149901e+01
-1.178564e+00  1.148903e+01
-1.188620e+00  1.158841e+01
-1.198651e+00  1.154234e+01
