1 1
300 0.0
-9.948796e-03  2.602910e-02
-2.000699e-02  4.690205e-01
-2.990950e-02  5.500952e-01
-3.989516e-02  9.203130e-01
-4.979792e-02  1.002501e+00
-5.973795e-02  1.307971e+00
-6.964809e-02  1.460113e+00
-7.955568e-02  1.709415e+00
-8.948043e-02  1.928020e+00
-9.936993e-02  2.109834e+00
-1.092983e-01  2.389193e+00
-1.191745e-01  2.534526e+00
-1.291015e-01  2.844695e+00
-1.389746e-01  2.970683e+00
-1.488954e-01  3.271881e+00
-1.587752e-01  3.410715e+00
-1.686832e-01  3.686672e+00
-1.785740e-01  3.858120e+00
-1.884643e-01  4.093139e+00
-1.983679e-01  4.310244e+00
-2.082473e-01  4.506116e+00
-2.181553e-01  4.760497e+00
-2.280298e-01  4.929435e+00
-2.379371e-01  5.205782e+00
-2.478102e-01  5.360689e+00
-2.577128e-01  5.633782e+00
-2.675904e-01  5.799092e+00
-2.774867e-01  6.053505e+00
-2.873701e-01  6.239540e+00
-2.972553e-01  6.468240e+00
-3.071477e-01  6.685337e+00
-3.170248e-01  6.888419e+00
-3.269222e-01  7.128102e+00
-3.367957e-01  7.312521e+00
-3.466922e-01  7.567997e+00
-3.565650e-01  7.743909e+00
-3.664593e-01  7.998177e+00
-3.763347e-01  8.178861e+00
-3.862239e-01  8.421068e+00
-3.961048e-01  8.616745e+00
-4.059858e-01  8.840816e+00
-4.158723e-01  9.057069e+00
-4.257483e-01  9.263947e+00
-4.356379e-01  9.496490e+00
-4.455119e-01  9.690723e+00
-4.554011e-01  9.933638e+00
-4.652743e-01  1.012143e+01
-4.751621e-01  1.036355e+01
-4.850375e-01  1.055489e+01
-4.949212e-01  1.078899e+01
-5.047988e-01  1.099023e+01
-5.146760e-01  1.121140e+01
-5.245576e-01  1.142559e+01
-5.344612e-01  1.162450e+01
-5.443258e-01  1.172722e+01
-5.542324e-01  1.169812e+01
-5.642305e-01  1.168494e+01
-5.742540e-01  1.167396e+01
-5.842511e-01  1.166806e+01
-5.943523e-01  1.166925e+01
-6.043624e-01  1.165281e+01
-6.143605e-01  1.163599e+01
-6.244973e-01  1.163535e+01
-6.345089e-01  1.162346e+01
-6.444853e-01  1.161162e+01
-6.545099e-01  1.158236e+01
-6.646142e-01  1.156951e+01
-6.746593e-01  1.156573e+01
-6.846672e-01  1.155151e+01
-6.948000e-01  1.154122e+01
-7.047959e-01  1.151036e+01
-7.148651e-01  1.150967e+01
-7.249154e-01  1.150067e+01
-7.350107e-01  1.147547e+01
-7.450252e-01  1.147911e+01
-7.551340e-01  1.143501e+01
-7.651666e-01  1.139214e+01
-7.752395e-01  1.139384e+01
-7.853049e-01  1.138987e+01
-7.953166e-01  1.139581e+01
-8.054189e-01  1.139799e+01
-8.154783e-01  1.140579e+01
-8.255875e-01  1.136331e+01
-8.356329e-01  1.139455e+01
-8.457366e-01  1.136959e+01
-8.557732e-01  1.127023e+01
-8.658245e-01  1.130651e+01
-8.759200e-01  1.120865e+01
-8.859916e-01  1.129871e+01
-8.960581e-01  1.121200e+01
-9.061368e-01  1.118373e+01
-9.162051e-01  1.124231e+01
-9.262894e-01  1.121279e+01
-9.363663e-01  1.122663e+01
-9.463792e-01  1.130665e+01
-9.564698e-01  1.124916e+01
-9.665301e-01  1.136126e+01
-9.766438e-01  1.127652e+01
-9.867025e-01  1.127963e+01
-9.967199e-01  1.134438e+01
-1.006784e+00  1.128809e+01
-1.016853e+00  1.134241e+01
-1.026940e+00  1.128034e+01
-1.036950e+00  1.136181e+01
-1.047027e+00  1.126797e+01
-1.057070e+00  1.133327e+01
-1.067101e+00  1.126323e+01
-1.077192e+00  1.129649e+01
-1.087242e+00  1.134742e+01
-1.097308e+00  1.126041e+01
-1.107342e+00  1.133877e+01
-1.117408e+00  1.126991e+01
-1.127475e+00  1.123518e+01
-1.137541e+00  1.125382e+01
-1.147612e+00  1.135390e+01
-1.157692e+00  1.139000e+01
-1.167731e+00  1.139945e+01
-1.177761e+00  1.138886e+01
-1.187848e+00  1.135813e+01
-1.197936e+00  1.122857e+01
-1.207975e+00  1.124984e+01
-1.218058e+00  1.138359e+01
-1.228131e+00  1.137955e+01
-1.238148e+00  1.132099e+01
-1.248213e+00  1.132479e+01
-1.258284e+00  1.141373e+01
-1.268336e+00  1.136906e+01
-1.278396e+00  1.136379e+01
-1.288474e+00  1.138318e+01
-1.298534e+00  1.137170e+01
-1.308609e+00  1.138307e+01
-1.318675e+00  1.133978e+01
-1.328718e+00  1.133939e+01
-1.338817e+00  1.134992e+01
-1.348890e+00  1.136542e+01
-1.358923e+00  1.143138e+01
-1.369029e+00  1.130716e+01
-1.379093e+00  1.141468e+01
-1.389141e+00  1.135752e+01
-1.399199e+00  1.139573e+01
-1.409276e+00  1.131803e+01
-1.419304e+00  1.128120e+01
-1.429413e+00  1.134464e+01
-1.439505e+00  1.138585e+01
-1.449561e+00  1.137990e+01
-1.459597e+00  1.136336e+01
-1.469648e+00  1.133609e+01
-1.479729e+00  1.146907e+01
-1.489812e+00  1.143158e+01
-1.499848e+00  1.136910e+01
-1.509943e+00  1.144799e+01
-1.519974e+00  1.140474e+01
-1.530063e+00  1.144474e+01
-1.540137e+00  1.145040e+01
-1.550204e+00  1.141423e+01
-1.560238e+00  1.143937e+01
-1.570303e+00  1.137553e+01
-1.580365e+00  1.143300e+01
-1.590385e+00  1.147924e+01
-1.600493e+00  1.137774e+01
-1.610556e+00  1.147711e+01
-1.620669e+00  1.143589e+01
-1.630706e+00  1.145603e+01
-1.640800e+00  1.137043e+01
-1.650850e+00  1.151158e+01
-1.660932e+00  1.144111e+01
-1.671004e+00  1.142005e+01
-1.681062e+00  1.146472e+01
-1.691147e+00  1.148419e+01
-1.701209e+00  1.144102e+01
-1.711270e+00  1.146075e+01
-1.721360e+00  1.133190e+01
-1.731440e+00  1.137075e+01
-1.741475e+00  1.144144e+01
-1.751566e+00  1.132100e+01
-1.761644e+00  1.139756e+01
-1.771697e+00  1.147034e+01
-1.781734e+00  1.140718e+01
-1.791839e+00  1.140562e+01
-1.801925e+00  1.151604e+01
-1.812023e+00  1.143788e+01
-1.822055e+00  1.148689e+01
-1.832149e+00  1.146594e+01
-1.842198e+00  1.143100e+01
-1.852240e+00  1.139338e+01
-1.862338e+00  1.142923e+01
-1.872364e+00  1.148189e+01
-1.882440e+00  1.150057e+01
-1.892506e+00  1.148597e+01
-1.902562e+00  1.149504e+01
-1.912611e+00  1.158773e+01
-1.922713e+00  1.154116e+01
-1.932752e+00  1.157291e+01
-1.942836e+00  1.152803e+01
-1.952875e+00  1.155397e+01
-1.962960e+00  1.156818e+01
-1.973004e+00  1.154748e+01
-1.983044e+00  1.155274e+01
-1.993167e+00  1.158437e+01
-2.003226e+00  1.152008e+01
-2.013295e+00  1.157597e+01
-2.023345e+00  1.154563e+01
-2.033428e+00  1.160031e+01
